"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
1266960," BCD2012669",1,44.9325,-66.8462,5,22183," ""Jan 16 2012"""," ""14:30:33""",25.2295,4.81772,,32.0352,2113,5.8427,3.053,3.159673,5,,,,,,,-0.0531,"","","",""
1266960," BCD2012669",1,44.9325,-66.8462,4,22182," ""Jan 16 2012"""," ""14:30:39""",25.2288,6.25068,,32.0402,2168,5.8824,11.27,3.163828,4,,,,,,,-0.0204,"","","",""
1266960," BCD2012669",1,44.9325,-66.8462,3,22181," ""Jan 16 2012"""," ""14:30:52""",25.246,6.43871,,32.066,2266,5.9105,26.352,3.169168,3,,,,,,,-0.0216,"","","",""
1266960," BCD2012669",1,44.9325,-66.8462,2,22180," ""Jan 16 2012"""," ""14:31:12""",25.2881,6.40277,,32.1481,2429,6.1001,51.272,3.19366,2,,,,,,,-0.0265,"","","",""
1266960," BCD2012669",1,44.9325,-66.8462,1,22179," ""Jan 16 2012"""," ""14:31:46""",25.5254,5.80888,,32.6861,2700,7.5293,91.862,3.36766,1,,,,,,,-0.0677,"","","",""
1266960," BCD2012669",2,44.9325,-66.8462,5,22188," ""Feb 13 2012"""," ""14:14:31""",25.505,6.21841,,32.1788,1632,4.3775,3.1,3.048988,5,,,,,,,2.4057,"","","",""
1266960," BCD2012669",2,44.9325,-66.8462,4,22187," ""Feb 13 2012"""," ""14:15:09""",25.5083,6.99148,,32.1834,1932,4.3818,10.762,3.050074,4,,,,,,,1.0345,"","","",""
1266960," BCD2012669",2,44.9325,-66.8462,3,22186," ""Feb 13 2012"""," ""14:15:23""",25.53,7.10197,,32.2351,2046,4.5707,26.087,3.071027,3,,,,,,,1.0175,"","","",""
1266960," BCD2012669",2,44.9325,-66.8462,2,22185," ""Feb 13 2012"""," ""14:15:45""",25.585,7.01436,,32.3494,2217,4.9075,51.051,3.110368,2,,,,,,,0.9186,"","","",""
1266960," BCD2012669",2,44.9325,-66.8462,1,22184," ""Feb 13 2012"""," ""14:16:59""",25.6215,6.89025,,32.4507,2811,5.3038,89.167,3.154462,1,,,,,,,0.8325,"","","",""
1266960," BCD2012669",3,44.9307,-66.8495,5,22193," ""Mar 12 2012"""," ""12:32:26""",25.4027,5.50591,,31.9718,2569,3.7401,3.204,2.978376,5,,,,,,,2.3366,"","","",""
1266960," BCD2012669",3,44.9307,-66.8495,4,22192," ""Mar 12 2012"""," ""12:32:32""",25.3856,7.18143,,31.9514,2620,3.7499,11.148,2.977808,4,,,,,,,1.0982,"","","",""
1266960," BCD2012669",3,44.9307,-66.8495,3,22191," ""Mar 12 2012"""," ""12:32:44""",25.3836,7.46248,,31.9487,2717,3.7494,26.381,2.978193,3,,,,,,,1.1131,"","","",""
1266960," BCD2012669",3,44.9307,-66.8495,2,22190," ""Mar 12 2012"""," ""12:33:04""",25.3914,7.47873,,31.9594,2874,3.7596,51.287,2.981025,2,,,,,,,1.112,"","","",""
1266960," BCD2012669",3,44.9307,-66.8495,1,22189," ""Mar 12 2012"""," ""12:33:40""",25.3986,7.48873,,31.9733,3165,3.8028,95.862,2.987696,1,,,,,,,1.1142,"","","",""
1266960," BCD2012669",4,44.9307,-66.8495,5,22198," ""Apr 16 2012"""," ""12:19:19""",24.5716,7.56307,,31.1135,1844,5.2218,1.766,3.026326,5,,,,,,,1.5277,"","","",""
1266960," BCD2012669",4,44.9307,-66.8495,4,22197," ""Apr 16 2012"""," ""12:20:32""",24.8947,7.55114,,31.5072,2432,5.1173,10.326,3.052657,4,,,,,,,2.9553,"","","",""
1266960," BCD2012669",4,44.9307,-66.8495,3,22196," ""Apr 16 2012"""," ""12:21:22""",25.0211,7.48439,,31.6463,2832,4.9681,25.226,3.053106,3,,,,,,,2.2197,"","","",""
1266960," BCD2012669",4,44.9307,-66.8495,2,22195," ""Apr 16 2012"""," ""12:22:31""",25.1692,7.44035,,31.8353,3384,4.9846,50.514,3.07205,2,,,,,,,1.7201,"","","",""
1266960," BCD2012669",4,44.9307,-66.8495,1,22194," ""Apr 16 2012"""," ""12:24:01""",25.2772,7.36849,,31.9582,4103,4.889,93.214,3.076616,1,,,,,,,1.3565,"","","",""
1266960," BCD2012669",5,44.9307,-66.8495,5,29232," ""May 23 2012"""," ""12:17:20""",24.227,6.06667,,31.0873,1825,7.8276,2.589,3.239927,5,,,,,,,2.1974,"","","",""
1266960," BCD2012669",5,44.9307,-66.8495,4,29231," ""May 23 2012"""," ""12:17:33""",24.3929,7.09903,,31.241,1925,7.4991,10.601,3.227108,4,,,,,,,5.0898,"","","",""
1266960," BCD2012669",5,44.9307,-66.8495,3,29230," ""May 23 2012"""," ""12:17:55""",24.3841,7.50674,,31.22,2104,7.4436,25.741,3.221137,3,,,,,,,3.5601,"","","",""
1266960," BCD2012669",5,44.9307,-66.8495,2,29229," ""May 23 2012"""," ""12:18:34""",24.668,7.22986,,31.4913,2416,6.9139,50.85,3.202823,2,,,,,,,2.7119,"","","",""
1266960," BCD2012669",5,44.9307,-66.8495,1,29228," ""May 23 2012"""," ""12:19:45""",25.2498,6.70003,,32.1539,2978,6.4503,93.783,3.225829,1,,,,,,,2.2877,"","","",""
1266960," BCD2012669",6,44.9307,-66.8495,5,29237," ""Jun 18 2012"""," ""12:26:31""",24.3514,6.89435,,31.5416,1591,9.3879,1.924,3.415946,5,,,,,,,3.4836,"","","",""
1266960," BCD2012669",6,44.9307,-66.8495,4,29236," ""Jun 18 2012"""," ""12:26:45""",24.3709,6.87284,,31.5526,1700,9.319,10.551,3.411461,4,,,,,,,4.7369,"","","",""
