"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
1266610," BCD2012666",6,44.2683,-63.3183,2,306842," ""Jun 18 2012"""," ""12:37:57""",26.3393,4.13496,,33.9979,4602,8.9759,101.176,3.621099,2,,,,,,,0.2198,,,,""
1266610," BCD2012666",6,44.2683,-63.3183,1,306841," ""Jun 18 2012"""," ""12:39:22""",26.7596,3.11164,,34.6508,5283,9.5405,141.3,3.737953,1,,,,,,,0.2309,,,,""
1266630," BCD2012666",2,44.2667,-63.3167,10,306810," ""Mar 29 2012"""," ""08:23:03""",24.4699,9.94757,,30.6057,2855,1.7369,1.973,2.704946,10,,,,,,,17.2474,,,0.3071177,""
1266630," BCD2012666",2,44.2667,-63.3167,9,306809," ""Mar 29 2012"""," ""08:23:10""",24.4675,9.96373,,30.6026,2909,1.7357,5.625,2.704764,9,,,,,,,27.8238,,,0.4705882,""
1266630," BCD2012666",2,44.2667,-63.3167,8,306808," ""Mar 29 2012"""," ""08:23:19""",24.4617,9.99992,,30.5952,2983,1.7336,10.559,2.704205,8,,,,,,,23.2849,,,0.0795087,""
1266630," BCD2012666",2,44.2667,-63.3167,7,306807," ""Mar 29 2012"""," ""08:23:43""",24.4723,11.13993,,30.6078,3174,1.7253,20.582,2.704995,7,,,,,,,23.1814,,,0.9457732,""
1266630," BCD2012666",2,44.2667,-63.3167,6,306806," ""Mar 29 2012"""," ""08:24:14""",24.4904,11.13649,,30.6259,3417,1.6692,30.473,2.702488,6,,,,,,,21.2228,,,0,""
1266630," BCD2012666",2,44.2667,-63.3167,5,306805," ""Mar 29 2012"""," ""08:25:19""",24.7261,10.99681,,30.993,3943,2.512,40.385,2.799022,5,,,,,,,13.5736,,,0,""
1266630," BCD2012666",2,44.2667,-63.3167,4,306804," ""Mar 29 2012"""," ""08:25:55""",25.0281,10.52513,,31.4584,4228,3.366,50.676,2.906625,4,,,,,,,5.8576,,,0,""
1266630," BCD2012666",2,44.2667,-63.3167,3,306803," ""Mar 29 2012"""," ""08:26:58""",25.3636,9.81467,,32.015,4733,4.4942,75.437,3.047808,3,,,,,,,5.2941,,,0,""
1266630," BCD2012666",2,44.2667,-63.3167,2,306802," ""Mar 29 2012"""," ""08:28:05""",25.5965,9.00403,,32.3084,5268,4.4958,101.133,3.074304,2,,,,,,,5.0388,,,0.3974718,""
1266630," BCD2012666",2,44.2667,-63.3167,1,306801," ""Mar 29 2012"""," ""08:29:43""",25.7716,8.28499,,32.6217,6054,5.1778,141.545,3.160997,1,,,,,,,4.8804,,,0.4021403,""
1266610," BCD2012666",1,44.2683,-63.3183,10,306800," ""Jan 23 2012"""," ""13:38:00""",24.5653,6.07901,,30.936,2131,3.8873,1.702,2.902613,10,,,,,,,2.094,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,9,306799," ""Jan 23 2012"""," ""13:38:11""",24.5658,6.32642,,30.9387,2221,3.9049,5.278,2.904409,9,,,,,,,2.713,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,8,306798," ""Jan 23 2012"""," ""13:38:19""",24.572,6.82847,,30.9511,2288,3.945,10.514,2.90891,8,,,,,,,3.5584,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,7,306797," ""Jan 23 2012"""," ""13:38:36""",24.7027,6.52125,,31.2125,2418,4.7274,20.738,2.995329,7,,,,,,,3.7701,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,6,306796," ""Jan 23 2012"""," ""13:38:52""",25.0244,6.14078,,31.8487,2546,6.3225,30.524,3.18467,6,,,,,,,3.5048,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,5,306795," ""Jan 23 2012"""," ""13:39:09""",25.0414,5.88495,,31.8785,2686,6.3754,40.579,3.192257,5,,,,,,,3.1425,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,4,306794," ""Jan 23 2012"""," ""13:39:25""",25.0492,5.82226,,31.9049,2814,6.4808,50.763,3.204011,4,,,,,,,2.7601,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,3,306793," ""Jan 23 2012"""," ""13:40:06""",25.5259,5.47723,,32.5374,3143,6.6538,75.985,3.277306,3,,,,,,,0.9825,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,2,306792," ""Jan 23 2012"""," ""13:40:50""",25.923,4.7399,,32.7528,3494,4.7428,101.067,3.133526,2,,,,,,,0.4114,,,,""
1266610," BCD2012666",1,44.2683,-63.3183,1,306791," ""Jan 23 2012"""," ""13:42:03""",26.4062,3.96114,,33.6319,4075,6.5255,141.191,3.36801,1,,,,,,,0.3729,,,,""
1266610," BCD2012666",3,44.2683,-63.32,10,306820," ""Apr 18 2012"""," ""13:02:28""",24.2684,7.62906,,30.5714,2557,3.9642,1.96,2.877728,10,,,,,,,0.4204,,,,""
1266610," BCD2012666",3,44.2683,-63.32,9,306819," ""Apr 18 2012"""," ""13:02:35""",24.287,7.87713,,30.583,2610,3.8623,5.319,2.870735,9,,,,,,,0.6202,,,,""
1266610," BCD2012666",3,44.2683,-63.32,8,306818," ""Apr 18 2012"""," ""13:02:45""",24.3885,8.35182,,30.6392,2695,3.2101,10.631,2.823893,8,,,,,,,0.6669,,,,""
1266610," BCD2012666",3,44.2683,-63.32,7,306817," ""Apr 18 2012"""," ""13:03:04""",24.669,8.7045,,30.9063,2848,2.3449,20.671,2.777835,7,,,,,,,0.6378,,,,""
1266610," BCD2012666",3,44.2683,-63.32,6,306816," ""Apr 18 2012"""," ""13:03:24""",24.6882,8.83102,,30.9514,3009,2.5731,30.449,2.800042,6,,,,,,,0.7406,,,,""
1266610," BCD2012666",3,44.2683,-63.32,5,306815," ""Apr 18 2012"""," ""13:03:46""",24.8185,8.91248,,31.1017,3180,2.4373,41.163,2.802001,5,,,,,,,1.267,,,,""
1266610," BCD2012666",3,44.2683,-63.32,4,306814," ""Apr 18 2012"""," ""13:04:06""",24.9575,8.62715,,31.3005,3337,2.6971,51.163,2.839508,4,,,,,,,0.906,,,,""
1266610," BCD2012666",3,44.2683,-63.32,3,306813," ""Apr 18 2012"""," ""13:04:56""",25.4102,6.99744,,32.0581,3743,4.3726,76.018,3.041399,3,,,,,,,1.2183,,,,""
1266610," BCD2012666",3,44.2683,-63.32,2,306812," ""Apr 18 2012"""," ""13:05:49""",25.9874,5.42977,,33.3852,4162,8.136,101.276,3.486995,2,,,,,,,0.5043,,,,""
1266610," BCD2012666",3,44.2683,-63.32,1,306811," ""Apr 18 2012"""," ""13:07:11""",26.7316,3.36417,,34.4939,4820,8.9556,141.359,3.668436,1,,,,,,,0.4597,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,10,306860," ""Aug 21 2012"""," ""14:52:24""",21.2425,4.64934,,30.7956,1021,21.2084,1.335,4.38374,10,,,,,,,1.021,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,9,306859," ""Aug 21 2012"""," ""14:56:36""",21.3036,4.87199,,30.805,3039,21.0071,5.778,4.3667,9,,,,,,,1.0509,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,8,306858," ""Aug 21 2012"""," ""14:56:45""",21.3114,4.99106,,30.8065,3110,20.9826,10.406,4.364838,8,,,,,,,1.5258,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,7,306857," ""Aug 21 2012"""," ""14:57:09""",23.782,6.70781,,31.6175,3301,12.9641,20.613,3.736904,7,,,,,,,3.6665,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,6,306856," ""Aug 21 2012"""," ""14:57:32""",24.6801,7.29411,,31.7997,3485,8.5617,30.382,3.371008,6,,,,,,,5.4797,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,5,306855," ""Aug 21 2012"""," ""14:57:57""",25.1003,7.33457,,31.7478,3685,4.9796,40.529,3.063574,5,,,,,,,5.8695,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,4,306854," ""Aug 21 2012"""," ""14:58:22""",25.4153,6.69526,,32.2588,3887,5.7698,50.846,3.175463,4,,,,,,,3.0389,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,3,306853," ""Aug 21 2012"""," ""14:59:26""",26.0155,4.97889,,33.0846,4400,6.1984,75.701,3.287141,3,,,,,,,0.4434,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,2,306852," ""Aug 21 2012"""," ""15:00:33""",26.386,3.85013,,34.0226,4936,8.8018,100.966,3.60752,2,,,,,,,0.3803,,,,""
1266610," BCD2012666",7,44.2683,-63.3183,1,306851," ""Aug 21 2012"""," ""15:02:30""",26.7139,3.22308,,34.72,5867,10.1317,140.949,3.800125,1,,,,,,,0.3099,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,10,306880," ""Nov 19 2012"""," ""13:55:49""",23.3285,5.88319,,30.6269,2411,11.256,1.96,3.484305,10,,,,,,,4.8411,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,9,306879," ""Nov 19 2012"""," ""13:55:57""",23.341,5.9927,,30.6611,2474,11.3367,5.495,3.494825,9,,,,,,,6.6543,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,8,306878," ""Nov 19 2012"""," ""13:56:07""",23.3583,6.19523,,30.6908,2560,11.3702,10.197,3.500939,8,,,,,,,6.3149,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,7,306877," ""Nov 19 2012"""," ""13:56:29""",23.378,6.39759,,30.7452,2730,11.4993,20.622,3.517993,7,,,,,,,6.1102,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,6,306876," ""Nov 19 2012"""," ""13:56:49""",23.4117,6.32791,,30.843,2896,11.736,30.365,3.548793,6,,,,,,,3.9879,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,5,306875," ""Nov 19 2012"""," ""13:57:15""",24.0062,6.02043,,31.2424,3099,10.0875,40.537,3.44819,5,,,,,,,1.2536,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,4,306874," ""Nov 19 2012"""," ""13:57:35""",24.4948,5.4689,,31.5841,3262,8.6742,50.729,3.360873,4,,,,,,,0.8139,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,3,306873," ""Nov 19 2012"""," ""13:58:26""",25.5199,5.49463,,32.3574,3671,5.5446,75.976,3.166147,3,,,,,,,0.5961,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,2,306872," ""Nov 19 2012"""," ""13:59:22""",26.0564,4.37081,,33.3055,4114,7.2139,100.841,3.397535,2,,,,,,,0.3741,,,,""
1266610," BCD2012666",8,44.2683,-63.3183,1,306871," ""Nov 19 2012"""," ""14:00:59""",26.5494,3.40842,,34.4232,4895,9.7342,141.099,3.733916,1,,,,,,,0.2644,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,10,306890," ""Dec 13 2012"""," ""13:57:17""",23.8302,6.19638,,30.6837,2027,8.394,1.01,3.248893,10,,,,,,,2.1808,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,9,306889," ""Dec 13 2012"""," ""13:58:14""",23.8294,6.3796,,30.6836,2486,8.3993,5.361,3.249507,9,,,,,,,3.1044,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,8,306888," ""Dec 13 2012"""," ""13:58:25""",23.8289,6.6199,,30.6834,2571,8.4021,10.431,3.249938,8,,,,,,,3.872,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,7,306887," ""Dec 13 2012"""," ""13:58:40""",23.8291,6.99337,,30.6834,2694,8.4019,20.972,3.250356,7,,,,,,,4.2671,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,6,306886," ""Dec 13 2012"""," ""13:59:15""",23.8274,6.76204,,30.683,2971,8.4121,30.832,3.251573,6,,,,,,,4.324,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,5,306885," ""Dec 13 2012"""," ""13:59:27""",23.8279,6.72932,,30.6833,3069,8.4118,40.395,3.251972,5,,,,,,,4.2675,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,4,306884," ""Dec 13 2012"""," ""13:59:55""",23.8502,6.21587,,30.7525,3292,8.6311,50.571,3.277334,4,,,,,,,3.6898,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,3,306883," ""Dec 13 2012"""," ""14:00:53""",25.3536,5.08943,,32.222,3757,6.0436,75.934,3.196551,3,,,,,,,0.452,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,2,306882," ""Dec 13 2012"""," ""14:01:39""",25.8855,4.69552,,32.7881,4121,5.331,101,3.186915,2,,,,,,,0.3709,,,,""
1266610," BCD2012666",9,44.2675,-63.3177,1,306881," ""Dec 13 2012"""," ""14:02:45""",26.3582,3.58679,,33.8479,4657,8.089,141.191,3.527964,1,,,,,,,0.3123,,,,""
