"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
"2005668"," BCD2005668",2,47.7833,-64.0333,4,260764," ""Jun 01 2005"""," ""21:56:22""",24.71267,6.72299,,30.8088,,0.2656,50,,4,,,,,,,"0.47341","","","",""
"2005668"," BCD2005668",2,47.7833,-64.0333,3,260763," ""Jun 01 2005"""," ""21:56:22""",24.87369,6.61777,,30.9789,,-0.3233,60,,3,,,,,,,"0.46481","","","",""
"2005668"," BCD2005668",2,47.7833,-64.0333,2,260762," ""Jun 01 2005"""," ""21:56:22""",25.15787,6.15942,,31.3247,,-0.4554,70,,2,,,,,,,"0.48692","","","",""
"2005668"," BCD2005668",2,47.7833,-64.0333,1,260761," ""Jun 01 2005"""," ""21:56:22""",25.76263,5.38523,,32.1082,,0.2084,80,,1,,,,,,,"0.62241","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,1,287415,"""Sep 16 2005""","""16:56:18""",25.8227,0,,32.1848,4861,0.2416,82.30724,2.713939,1,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,2,287416,"""Sep 16 2005""","""16:57:24""",25.7294,0,,32.0696,5393,0.2501,70.38753,2.705267,2,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,3,287417,"""Sep 16 2005""","""16:58:21""",25.6243,0,,31.9502,5850,0.4306,60.23271,2.710086,3,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,4,287418,"""Sep 16 2005""","""16:59:10""",25.3791,0,,31.6576,6242,0.6197,50.06547,2.702092,4,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,5,287419,"""Sep 16 2005""","""16:59:59""",24.8304,0,,31.0708,6631,1.9195,40.26741,2.758372,5,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,6,287420,"""Sep 16 2005""","""17:00:46""",23.9402,0,,30.2091,7009,4.3931,30.14729,2.88194,6,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,7,287421,"""Sep 16 2005""","""17:01:32""",20.6973,0,,28.0504,7377,14.6315,20.18018,3.489029,7,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,8,287422,"""Sep 16 2005""","""17:02:13""",20.0984,0,,27.7888,7704,16.5073,9.96647,3.61066,8,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,9,287423,"""Sep 16 2005""","""17:02:42""",20.101,0,,27.7928,7932,16.5094,5.68588,3.611134,9,"","","","","","","","","","",""
"0507668P","TEL2005607",668,47.782333,-64.035833,10,287424,"""Sep 16 2005""","""17:03:11""",20.1036,0,,27.7932,8170,16.499,1.79671,3.610193,10,"","","","","","","","","","",""
