"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
1066960," BCD2010669",9,44.9333,-66.85,3,240858," ""Sep 21 2010"""," ""12:57:16""",24.4743,5.49136,,32.403,2392,12.5281,25.817,3.780992,3,,,,,,,1.3515,"","","",""
1066960," BCD2010669",9,44.9333,-66.85,2,240857," ""Sep 21 2010"""," ""12:57:45""",24.5367,5.29441,,32.4477,2618,12.3853,51.268,3.773856,2,,,,,,,0.8182,"","","",""
1066960," BCD2010669",9,44.9333,-66.85,1,240856," ""Sep 21 2010"""," ""12:58:34""",24.7127,5.17466,,32.5723,3015,11.9683,91.09,3.750853,1,,,,,,,0.4778,"","","",""
1066961," BCD2010669",10,44.9333,-66.85,5,240865," ""Oct 12 2010"""," ""12:56:26""",24.7512,3.99128,,32.5754,1818,11.7619,2.389,3.728749,5,,,,,,,0.3205,"","","",""
1066961," BCD2010669",10,44.9333,-66.85,4,240864," ""Oct 12 2010"""," ""12:56:34""",24.7696,4.99999,,32.6009,1887,11.7705,10.984,3.732521,4,,,,,,,0.634,"","","",""
1066961," BCD2010669",10,44.9333,-66.85,3,240863," ""Oct 12 2010"""," ""12:56:50""",24.8171,5.07748,,32.6625,2011,11.7745,26.039,3.739873,3,,,,,,,0.5747,"","","",""
1066961," BCD2010669",10,44.9333,-66.85,2,240862," ""Oct 12 2010"""," ""12:57:16""",24.8285,5.12554,,32.6741,2221,11.7641,51.218,3.741196,2,,,,,,,0.5758,"","","",""
1066961," BCD2010669",10,44.9333,-66.85,1,240861," ""Oct 12 2010"""," ""12:57:58""",25.1592,4.96964,,32.9946,2554,11.321,88.926,3.73544,1,,,,,,,0.453,"","","",""
1066961," BCD2010669",11,44.9333,-66.85,5,240870," ""Nov 15 2010"""," ""13:39:54""",24.4624,5.52409,,31.8353,717,10.12,1.191,3.508248,5,,,,,,,0.2881,"","","",""
1066961," BCD2010669",11,44.9333,-66.85,4,240869," ""Nov 15 2010"""," ""13:42:25""",24.582,5.64308,,32.0019,1921,10.1836,11.256,3.530784,4,,,,,,,0.356,"","","",""
1066961," BCD2010669",11,44.9333,-66.85,3,240868," ""Nov 15 2010"""," ""13:42:40""",24.7083,5.62025,,32.188,2041,10.2973,26.3,3.55993,3,,,,,,,0.356,"","","",""
1066961," BCD2010669",11,44.9333,-66.85,2,240867," ""Nov 15 2010"""," ""13:43:07""",24.8629,5.57917,,32.417,2257,10.4408,51.082,3.596518,2,,,,,,,0.3194,"","","",""
1066961," BCD2010669",11,44.9333,-66.85,1,240866," ""Nov 15 2010"""," ""13:43:54""",25.4795,5.35427,,33.2664,2636,10.7081,92.057,3.707243,1,,,,,,,0.2633,"","","",""
1066961," BCD2010669",12,44.9333,-66.85,5,240875," ""Dec 15 2010"""," ""15:27:56""",24.2354,4.57301,,31.0742,2067,7.6925,2.271,3.227364,5,,,,,,,0.5079,"","","",""
1066961," BCD2010669",12,44.9333,-66.85,4,240874," ""Dec 15 2010"""," ""15:28:05""",24.4059,5.89116,,31.3009,2139,7.7474,11.06,3.253616,4,,,,,,,0.676,"","","",""
1066961," BCD2010669",12,44.9333,-66.85,3,240873," ""Dec 15 2010"""," ""15:28:20""",24.6132,5.94992,,31.6191,2264,8.05,26.043,3.30985,3,,,,,,,0.6038,"","","",""
1066961," BCD2010669",12,44.9333,-66.85,2,240872," ""Dec 15 2010"""," ""15:28:48""",24.7591,6.00777,,31.8428,2486,8.257,51.05,3.349796,2,,,,,,,0.6017,"","","",""
1066961," BCD2010669",12,44.9333,-66.85,1,240871," ""Dec 15 2010"""," ""15:29:36""",25.1494,5.75987,,32.4818,2872,8.9945,87.963,3.476589,1,,,,,,,0.5133,"","","",""
1066960," BCD2010669",1,44.9333,-66.85,5,240820," ""Jan 27 2010"""," ""14:03:45""",25.4222,6.73406,,32.1416,2063,4.8855,1.935,3.088326,5,,,,,,,0.3808,"","","",""
1066960," BCD2010669",1,44.9333,-66.85,4,240819," ""Jan 27 2010"""," ""14:04:00""",25.4235,6.73123,,32.1435,2182,4.8888,10.591,3.089141,4,,,,,,,0.5252,"","","",""
1066960," BCD2010669",1,44.9333,-66.85,3,240818," ""Jan 27 2010"""," ""14:04:26""",25.4241,6.73556,,32.1453,2387,4.8974,25.692,3.090679,3,,,,,,,0.5672,"","","",""
1066960," BCD2010669",1,44.9333,-66.85,2,240817," ""Jan 27 2010"""," ""14:05:10""",25.4248,6.72168,,32.1487,2740,4.9173,50.592,3.09372,2,,,,,,,0.5608,"","","",""
1066960," BCD2010669",1,44.9333,-66.85,1,240816," ""Jan 27 2010"""," ""14:06:30""",25.4287,6.71462,,32.163,3384,4.9887,96.322,3.102947,1,,,,,,,0.5457,"","","",""
1066960," BCD2010669",2,44.9333,-66.85,5,240825," ""Feb 15 2010"""," ""14:08:19""",25.3228,7.0791,,31.7701,2111,2.8152,1.91,2.885587,5,,,,,,,0.7449,"","","",""
1066960," BCD2010669",2,44.9333,-66.85,4,240824," ""Feb 15 2010"""," ""14:08:35""",25.3255,7.098,,31.7766,2240,2.846,10.631,2.889004,4,,,,,,,0.8204,"","","",""
1066960," BCD2010669",2,44.9333,-66.85,3,240823," ""Feb 15 2010"""," ""14:09:02""",25.392,7.04193,,31.8937,2450,3.1675,25.596,2.925633,3,,,,,,,0.8032,"","","",""
1066960," BCD2010669",2,44.9333,-66.85,2,240822," ""Feb 15 2010"""," ""14:09:53""",25.4165,7.03337,,31.9344,2863,3.261,50.757,2.937787,2,,,,,,,0.8021,"","","",""
1066960," BCD2010669",2,44.9333,-66.85,1,240821," ""Feb 15 2010"""," ""14:11:35""",25.4459,6.99841,,31.9868,3680,3.4036,96.154,2.955871,1,,,,,,,0.7633,"","","",""
1066960," BCD2010669",3,44.9333,-66.85,5,240830," ""Mar 16 2010"""," ""16:04:05""",25.0912,7.17925,,31.5506,1663,3.4794,1.91,2.921478,5,,,,,,,0.3819,"","","",""
1066960," BCD2010669",3,44.9333,-66.85,4,240829," ""Mar 16 2010"""," ""16:04:21""",25.1107,7.20109,,31.5662,1792,3.3997,10.294,2.916655,4,,,,,,,0.5306,"","","",""
1066960," BCD2010669",3,44.9333,-66.85,3,240828," ""Mar 16 2010"""," ""16:04:52""",25.1181,7.1963,,31.5773,2041,3.4171,25.817,2.919667,3,,,,,,,0.5144,"","","",""
1066960," BCD2010669",3,44.9333,-66.85,2,240827," ""Mar 16 2010"""," ""16:05:43""",25.1494,7.17448,,31.6213,2449,3.4608,50.732,2.927993,2,,,,,,,0.5015,"","","",""
1066960," BCD2010669",3,44.9333,-66.85,1,240826," ""Mar 16 2010"""," ""16:07:26""",25.175,7.15142,,31.6533,3266,3.4636,96.436,2.932876,1,,,,,,,0.4552,"","","",""
