"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
"1066610"," BCD2010666",1,44.2667,-63.3167,10,306670," ""Jan 06 2010"""," ""13:56:10""",24.5067,5.7408,,30.7845,501,3.1804,1.535,2.833283,10,,,,,,,2.2594,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,9,306669," ""Jan 06 2010"""," ""14:02:09""",24.4976,6.06142,,30.7732,2888,3.1815,5.411,2.832587,9,,,,,,,2.7593,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,8,306668," ""Jan 06 2010"""," ""14:02:19""",24.498,6.06235,,30.7736,2963,3.1816,10.397,2.832846,8,,,,,,,2.7626,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,7,306667," ""Jan 06 2010"""," ""14:02:40""",24.498,6.07676,,30.7736,3130,3.181,20.989,2.833239,7,,,,,,,2.7703,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,6,306666," ""Jan 06 2010"""," ""14:03:01""",24.6452,6.08932,,30.9867,3303,3.4479,30.924,2.872834,6,,,,,,,3.1093,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,5,306665," ""Jan 06 2010"""," ""14:03:22""",24.7609,6.05705,,31.1525,3466,3.6327,41.13,2.90211,5,,,,,,,2.1964,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,4,306664," ""Jan 06 2010"""," ""14:03:41""",24.7842,6.04289,,31.1995,3619,3.7883,50.98,2.919088,4,,,,,,,1.6547,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,3,306663," ""Jan 06 2010"""," ""14:04:39""",24.8878,5.96765,,31.3393,4086,3.8712,75.684,2.938719,3,,,,,,,1.7145,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,2,306662," ""Jan 06 2010"""," ""14:05:48""",25.2661,5.58429,,31.8284,4640,3.9857,100.833,2.990746,2,,,,,,,0.621,"","","",""
"1066610"," BCD2010666",1,44.2667,-63.3167,1,306661," ""Jan 06 2010"""," ""14:07:41""",25.93,4.89786,,32.7985,5538,5.0124,141.2,3.162273,1,,,,,,,0.2702,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,10,306680," ""Feb 16 2010"""," ""15:21:50""",24.8429,5.61897,,30.9838,525,0.4954,2.143,2.63805,10,,,,,,,0.8876,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,9,306679," ""Feb 16 2010"""," ""15:30:04""",24.8278,5.90692,,30.9618,4474,0.4399,5.603,2.63218,9,,,,,,,1.6859,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,8,306678," ""Feb 16 2010"""," ""15:30:11""",24.8583,5.8956,,31.0029,4532,0.4966,10.964,2.639995,8,,,,,,,2.5763,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,7,306677," ""Feb 16 2010"""," ""15:30:30""",24.9633,5.80944,,31.2108,4685,1.6034,20.813,2.743682,7,,,,,,,1.272,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,6,306676," ""Feb 16 2010"""," ""15:30:45""",24.996,5.73107,,31.2559,4805,1.6583,31.592,2.752107,6,,,,,,,0.917,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,5,306675," ""Feb 16 2010"""," ""15:31:00""",25.043,5.73218,,31.3356,4924,1.9127,41.288,2.77915,5,,,,,,,0.8007,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,4,306674," ""Feb 16 2010"""," ""15:31:42""",25.1033,5.63999,,31.4144,5260,1.9544,50.879,2.789239,4,,,,,,,0.6906,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,3,306673," ""Feb 16 2010"""," ""15:32:33""",25.334,5.52476,,31.7463,5673,2.4349,76.227,2.855935,3,,,,,,,0.5084,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,2,306672," ""Feb 16 2010"""," ""15:33:17""",25.4205,5.4285,,31.8719,6019,2.6157,101.435,2.881993,2,,,,,,,0.4769,"","","",""
"1066610"," BCD2010666",2,44.2667,-63.3167,1,306671," ""Feb 16 2010"""," ""15:34:33""",25.9738,4.82989,,32.8027,6627,4.6409,141.828,3.130922,1,,,,,,,0.2489,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,10,306710," ""Oct 13 2010"""," ""12:41:36""",23.0414,3.71645,,30.8948,3071,13.8824,1.677,3.739294,10,,,,,,,4.4607,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,9,306709," ""Oct 13 2010"""," ""12:41:47""",23.0412,3.72303,,30.8958,3156,13.8879,4.769,3.740004,9,,,,,,,5.4429,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,8,306708," ""Oct 13 2010"""," ""12:42:18""",23.0723,3.73572,,30.9846,3402,14.073,10.356,3.76614,8,,,,,,,10.0662,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,7,306707," ""Oct 13 2010"""," ""12:42:47""",23.102,3.72666,,31.0293,3640,14.0979,20.73,3.773636,7,,,,,,,7.5062,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,6,306706," ""Oct 13 2010"""," ""12:43:19""",23.1594,3.72128,,31.0678,3892,13.9629,30.006,3.766346,6,,,,,,,4.2818,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,5,306705," ""Oct 13 2010"""," ""12:43:59""",24.9924,3.63556,,31.7993,4212,6.2666,39.811,3.175896,5,,,,,,,1.561,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,4,306704," ""Oct 13 2010"""," ""12:44:48""",25.6699,3.7546,,32.2885,4603,3.5806,50.262,2.993827,4,,,,,,,1.0857,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,3,306703," ""Oct 13 2010"""," ""12:46:27""",25.8552,3.83946,,32.4412,5394,2.8592,75.767,2.94764,3,,,,,,,0.8568,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,2,306702," ""Oct 13 2010"""," ""12:47:54""",26.135,3.72508,,32.9369,6094,4.1091,100.565,3.095261,2,,,,,,,0.7512,"","","",""
"1066610"," BCD2010666",6,44.2667,-63.3167,1,306701," ""Oct 13 2010"""," ""12:49:46""",26.6337,3.04009,,34.1751,6986,7.9638,141.208,3.5472,1,,,,,,,0.6677,"","","",""
"1066620"," BCD2010666",5,44.2683,-63.3183,10,297336," ""Aug 31 2010"""," ""12:49:54""",21.0676,3.88152,,30.4976,2606,21.0153,1.967,4.328223,10,,,,,,,0.437,"","","",""
"1066620"," BCD2010666",5,44.2683,-63.3183,9,297335," ""Aug 31 2010"""," ""12:50:02""",21.1451,3.90586,,30.5711,2668,20.9343,5.485,4.330363,9,,,,,,,0.444,"","","",""
"1066620"," BCD2010666",5,44.2683,-63.3183,8,297334," ""Aug 31 2010"""," ""12:50:12""",21.6622,3.90936,,31.1345,2745,20.5981,10.706,4.371002,8,,,,,,,0.42,"","","",""
"1066620"," BCD2010666",5,44.2683,-63.3183,7,297333," ""Aug 31 2010"""," ""12:50:31""",24.2797,4.22986,,32.0047,2898,11.9188,20.95,3.684709,7,,,,,,,1.28,"","","",""
"1066620"," BCD2010666",5,44.2683,-63.3183,6,297332," ""Aug 31 2010"""," ""12:50:50""",25.3901,4.80845,,32.2659,3050,6.0251,30.512,3.19694,6,,,,,,,1.43,"","","",""
