no_head,,,,,,,,,,,,,,,,,
666820, BCD2006668,8,47.783333,-64.033333,10,295270," ""Dec 06 2006"""," ""15:13:13""",23.3547,5.37649, ,29.3839,2174,3.6216,1.563,2.749803,10
666820, BCD2006668,8,47.783333,-64.033333,9,295269," ""Dec 06 2006"""," ""15:18:46""",23.3801,4.79381, ,29.4159,4839,3.6221,5.363,2.752713,9
666820, BCD2006668,8,47.783333,-64.033333,8,295268," ""Dec 06 2006"""," ""15:19:01""",23.381,4.81996, ,29.4174,4953,3.6258,10.589,2.753337,8
666820, BCD2006668,8,47.783333,-64.033333,7,295267," ""Dec 06 2006"""," ""15:19:30""",23.5045,4.83695, ,29.592,5189,3.8049,20.457,2.782418,7
666820, BCD2006668,8,47.783333,-64.033333,6,295266," ""Dec 06 2006"""," ""15:19:55""",23.5827,4.85171, ,29.6864,5391,3.7687,30.715,2.788084,6
666820, BCD2006668,8,47.783333,-64.033333,5,295265," ""Dec 06 2006"""," ""15:20:22""",23.6951,4.86167, ,29.8445,5608,3.9199,40.892,2.813758,5
666820, BCD2006668,8,47.783333,-64.033333,4,295264," ""Dec 06 2006"""," ""15:20:48""",23.7943,4.83317, ,30.005,5814,4.2286,50.54,2.852104,4
666820, BCD2006668,8,47.783333,-64.033333,3,295263," ""Dec 06 2006"""," ""15:21:13""",24.4657,4.63767, ,30.8829,6014,4.4899,60.549,2.949142,3
666820, BCD2006668,8,47.783333,-64.033333,2,295262," ""Dec 06 2006"""," ""15:21:41""",24.9959,4.43676, ,31.4092,6235,3.2862,70.815,2.896899,2
666820, BCD2006668,8,47.783333,-64.033333,1,295261," ""Dec 06 2006"""," ""15:21:57""",25.2129,4.15609, ,31.6363,6363,2.8572,75.934,2.881164,1
666820, BCD2005668,1,47.783333,-64.033333,1,295201," ""Apr 28 2006"""," ""13:20:04""",25.5922,4.82733, ,31.8605,1350,-0.4902,78.324,2.630966,1
666820, BCD2005668,1,47.783333,-64.033333,2,295202," ""Apr 28 2006"""," ""13:20:17""",25.3429,4.8281, ,31.543,1449,-0.7037,69.64,2.590077,2
666820, BCD2005668,1,47.783333,-64.033333,3,295203," ""Apr 28 2006"""," ""13:20:30""",25.0794,4.91391, ,31.2274,1558,-0.4584,59.802,2.585058,3
666820, BCD2005668,1,47.783333,-64.033333,4,295204," ""Apr 28 2006"""," ""13:20:44""",24.8669,5.02148, ,30.9547,1670,-0.7026,49.839,2.545328,4
666820, BCD2005668,1,47.783333,-64.033333,5,295205," ""Apr 28 2006"""," ""13:20:59""",24.2791,5.10988, ,30.289,1787,0.5941,39.62,2.593297,5
666820, BCD2005668,1,47.783333,-64.033333,6,295206," ""Apr 28 2006"""," ""13:21:13""",24.205,5.32343, ,30.2231,1898,1.0161,29.776,2.619976,6
666820, BCD2005668,1,47.783333,-64.033333,7,295207," ""Apr 28 2006"""," ""13:21:27""",24.1777,5.42654, ,30.198,2009,1.1493,19.543,2.62777,7
666820, BCD2005668,1,47.783333,-64.033333,8,295208," ""Apr 28 2006"""," ""13:21:40""",24.1663,5.44494, ,30.1836,2114,1.1453,9.31,2.625896,8
666820, BCD2005668,1,47.783333,-64.033333,9,295209," ""Apr 28 2006"""," ""13:21:46""",24.098,5.41566, ,30.1293,2163,1.5769,4.381,2.654466,9
666820, BCD2005668,1,47.783333,-64.033333,10,295210," ""Apr 28 2006"""," ""13:21:51""",21.1634,5.75671, ,26.4811,2204,1.8105,0.399,2.375913,10
666820, BCD2006668,2,47.783333,-64.033333,10,260800," ""May 09 2006"""," ""12:56:43""",22.7978,6.4183, ,28.9045,529,5.4726,1.27,2.850235,10
666820, BCD2006668,2,47.783333,-64.033333,9,260799," ""May 09 2006"""," ""13:02:27""",22.9486,5.98847, ,29.1027,3274,5.5264,5.27,2.872275,9
666820, BCD2006668,2,47.783333,-64.033333,8,260798," ""May 09 2006"""," ""13:02:40""",23.3529,6.07735, ,29.4042,3378,3.8305,10.449,2.767938,8
666820, BCD2006668,2,47.783333,-64.033333,7,260797," ""May 09 2006"""," ""13:03:04""",24.0311,5.86254, ,30.1138,3574,2.4082,20.646,2.717989,7
666820, BCD2006668,2,47.783333,-64.033333,6,260796," ""May 09 2006"""," ""13:03:29""",24.2204,6.28506, ,30.2527,3772,1.1726,30.783,2.634362,6
666820, BCD2006668,2,47.783333,-64.033333,5,260795," ""May 09 2006"""," ""13:03:53""",24.291,5.70232, ,30.3129,3968,0.7454,41.17,2.606796,5
666820, BCD2006668,2,47.783333,-64.033333,4,260794," ""May 09 2006"""," ""13:04:17""",24.4659,5.59203, ,30.4878,4157,-0.0229,50.922,2.562036,4
666820, BCD2006668,2,47.783333,-64.033333,3,260793," ""May 09 2006"""," ""13:04:40""",25.1269,5.28301, ,31.2686,4341,-0.8994,60.442,2.554043,3
666820, BCD2006668,2,47.783333,-64.033333,2,260792," ""May 09 2006"""," ""13:05:06""",25.3944,5.12895, ,31.6097,4550,-0.6292,71.119,2.60094,2
666820, BCD2006668,2,47.783333,-64.033333,1,260791," ""May 09 2006"""," ""13:05:30""",25.6287,5.02868, ,31.9104,4741,-0.3888,80.464,2.642814,1
666820, BCD2005668,3,47.783333,-64.033333,10,295220," ""May 24 2006"""," ""16:03:31""",23.4135,4.57158, ,29.936,1632,7.1498,0.738,3.076432,10
666820, BCD2005668,3,47.783333,-64.033333,9,295219," ""May 24 2006"""," ""16:05:42""",23.5017,4.7684, ,29.9811,2675,6.7325,5.503,3.047206,9
666820, BCD2005668,3,47.783333,-64.033333,8,295218," ""May 24 2006"""," ""16:05:51""",23.6487,4.80763, ,30.0234,2752,5.7736,10.624,2.974442,8
666820, BCD2005668,3,47.783333,-64.033333,7,295217," ""May 24 2006"""," ""16:06:12""",24.1504,4.89517, ,30.2064,2917,1.7304,20.621,2.673135,7
666820, BCD2005668,3,47.783333,-64.033333,6,295216," ""May 24 2006"""," ""16:06:32""",24.3188,4.93339, ,30.3605,3077,0.9521,30.587,2.625931,6
666820, BCD2005668,3,47.783333,-64.033333,5,295215," ""May 24 2006"""," ""16:06:52""",24.5547,4.85925, ,30.6314,3233,0.5927,40.763,2.619887,5
666820, BCD2005668,3,47.783333,-64.033333,4,295214," ""May 24 2006"""," ""16:07:11""",25.0146,4.88817, ,31.1501,3386,-0.3959,50.754,2.583677,4
666820, BCD2005668,3,47.783333,-64.033333,3,295213," ""May 24 2006"""," ""16:07:30""",25.6287,4.42711, ,31.9268,3545,-0.0659,61.074,2.668787,3
666820, BCD2005668,3,47.783333,-64.033333,2,295212," ""May 24 2006"""," ""16:07:49""",25.6667,4.25442, ,31.9749,3693,-0.0456,71.137,2.674504,2
666820, BCD2005668,3,47.783333,-64.033333,1,295211," ""May 24 2006"""," ""16:08:07""",25.735,4.20204, ,32.0722,3839,0.1789,81.239,2.700241,1
666820, BCD2006668,4,47.783333,-64.033333,10,295230," ""Jun 14 2006"""," ""12:48:41""",20.4842,5.12498, ,26.9247,2871,11.075,1.388,3.087745,10
666820, BCD2006668,4,47.783333,-64.033333,9,295229," ""Jun 14 2006"""," ""12:48:52""",20.7874,5.05215, ,27.1749,2958,10.4029,5.506,3.062571,9
666820, BCD2006668,4,47.783333,-64.033333,8,295228," ""Jun 14 2006"""," ""12:49:03""",21.7127,4.91567, ,28.2885,3049,10.0321,10.364,3.146923,8
666820, BCD2006668,4,47.783333,-64.033333,7,295227," ""Jun 14 2006"""," ""12:49:28""",23.7792,4.70582, ,29.8492,3243,2.9568,20.639,2.738554,7
666820, BCD2006668,4,47.783333,-64.033333,6,295226," ""Jun 14 2006"""," ""12:49:50""",24.0294,4.59377, ,30.1858,3422,3.1847,30.547,2.784784,6
666820, BCD2006668,4,47.783333,-64.033333,5,295225," ""Jun 14 2006"""," ""12:50:14""",24.8435,4.71505, ,30.967,3611,0.1913,40.767,2.614796,5
666820, BCD2006668,4,47.783333,-64.033333,4,295224," ""Jun 14 2006"""," ""12:50:37""",25.2723,4.46763, ,31.4705,3798,-0.3629,50.725,2.610417,4
666820, BCD2006668,4,47.783333,-64.033333,3,295223," ""Jun 14 2006"""," ""12:51:02""",25.563,4.39311, ,31.8679,3994,0.3322,60.967,2.69593,3
666820, BCD2006668,4,47.783333,-64.033333,2,295222," ""Jun 14 2006"""," ""12:51:25""",25.7065,4.27416, ,32.0526,4182,0.4386,70.812,2.71907,2
666820, BCD2006668,4,47.783333,-64.033333,1,295221," ""Jun 14 2006"""," ""12:51:50""",25.8335,4.11343, ,32.2245,4379,0.6565,79.121,2.750215,1
666820, BCD2006668,5,47.783333,-64.033333,10,295240," ""Jul 07 2006"""," ""12:52:59""",20.4005,4.08771, ,27.8767,514,15.4234,1.37,3.532362,10
666820, BCD2006668,5,47.783333,-64.033333,9,295239," ""Jul 07 2006"""," ""12:58:23""",20.5233,4.42176, ,28.0056,3110,15.3108,5.724,3.538114,9
666820, BCD2006668,5,47.783333,-64.033333,8,295238," ""Jul 07 2006"""," ""12:58:34""",21.259,4.49877, ,28.5959,3198,13.9299,10.56,3.491964,8
666820, BCD2006668,5,47.783333,-64.033333,7,295237," ""Jul 07 2006"""," ""12:58:56""",24.1883,4.24543, ,30.3555,3374,2.8879,20.582,2.77528,7
666820, BCD2006668,5,47.783333,-64.033333,6,295236," ""Jul 07 2006"""," ""12:59:18""",24.7071,4.70537, ,30.9425,3546,2.2187,30.047,2.771194,6
666820, BCD2006668,5,47.783333,-64.033333,5,295235," ""Jul 07 2006"""," ""12:59:41""",24.8982,4.57448, ,31.1268,3734,1.5694,41.01,2.735161,5
666820, BCD2006668,5,47.783333,-64.033333,4,295234," ""Jul 07 2006"""," ""13:00:04""",25.15,4.59304, ,31.4011,3913,1.0424,51.093,2.715618,4
666820, BCD2006668,5,47.783333,-64.033333,3,295233," ""Jul 07 2006"""," ""13:00:27""",25.5234,4.48402, ,31.8344,4099,0.5824,60.734,2.713272,3
666820, BCD2006668,5,47.783333,-64.033333,2,295232," ""Jul 07 2006"""," ""13:00:52""",25.7677,4.17376, ,32.1442,4300,0.6777,71.019,2.745346,2
666820, BCD2006668,5,47.783333,-64.033333,1,295231," ""Jul 07 2006"""," ""13:01:12""",25.7994,3.9427, ,32.1811,4462,0.6409,78.371,2.745567,1
666820, BCD2006668,6,47.783333,-64.033333,10,295250," ""Oct 11 2006"""," ""12:45:35""",22.8739,4.05408, ,29.591,2984,9.0837,1.302,3.19998,10
666820, BCD2006668,6,47.783333,-64.033333,9,295249," ""Oct 11 2006"""," ""12:45:52""",22.8715,4.25093, ,29.5868,3114,9.0782,5.853,3.199303,9
666820, BCD2006668,6,47.783333,-64.033333,8,295248," ""Oct 11 2006"""," ""12:46:01""",22.8716,4.32073, ,29.5869,3192,9.0787,10.66,3.199552,8
666820, BCD2006668,6,47.783333,-64.033333,7,295247," ""Oct 11 2006"""," ""12:46:22""",22.9915,4.41741, ,29.6746,3359,8.7314,20.868,3.180324,7
666820, BCD2006668,6,47.783333,-64.033333,6,295246," ""Oct 11 2006"""," ""12:46:43""",23.426,4.32343, ,30.0097,3524,7.4995,30.908,3.11282,6
666820, BCD2006668,6,47.783333,-64.033333,5,295245," ""Oct 11 2006"""," ""12:47:04""",23.958,4.27309, ,30.4666,3693,6.1267,40.988,3.044024,5
666820, BCD2006668,6,47.783333,-64.033333,4,295244," ""Oct 11 2006"""," ""12:47:27""",25.1204,4.22031, ,31.4839,3880,2.485,50.833,2.837468,4
666820, BCD2006668,6,47.783333,-64.033333,3,295243," ""Oct 11 2006"""," ""12:47:52""",25.6197,4.01174, ,31.996,4077,1.1809,60.763,2.773864,3
666820, BCD2006668,6,47.783333,-64.033333,2,295242," ""Oct 11 2006"""," ""12:48:19""",25.8691,3.55305, ,32.2921,4296,0.9884,70.855,2.781956,2
666820, BCD2006668,6,47.783333,-64.033333,1,295241," ""Oct 11 2006"""," ""12:48:35""",25.8688,3.35868, ,32.2918,4422,0.9893,76.413,2.782243,1
666820, BCD2006668,7,47.783333,-64.033333,10,259260," ""Nov 08 2006"""," ""15:54:29""",23.1822,4.44897, ,29.3092,2983,4.8485,2.324,2.837956,10
666820, BCD2006668,7,47.783333,-64.033333,9,259259," ""Nov 08 2006"""," ""15:54:33""",23.184,4.41182, ,29.311,3013,4.8449,6.142,2.837989,9
666820, BCD2006668,7,47.783333,-64.033333,8,259258," ""Nov 08 2006"""," ""15:54:39""",23.1902,4.42596, ,29.3175,3059,4.8348,10.614,2.83796,8
666820, BCD2006668,7,47.783333,-64.033333,7,259257," ""Nov 08 2006"""," ""15:54:59""",23.2113,4.44061, ,29.3438,3217,4.8332,20.943,2.840569,7
666820, BCD2006668,7,47.783333,-64.033333,6,259256," ""Nov 08 2006"""," ""15:55:17""",23.2417,4.45288, ,29.382,3366,4.8325,30.847,2.844269,6
666820, BCD2006668,7,47.783333,-64.033333,5,259255," ""Nov 08 2006"""," ""15:55:34""",23.7816,4.46194, ,30.0449,3504,4.6852,40.931,2.89116,5
666820, BCD2006668,7,47.783333,-64.033333,4,259254," ""Nov 08 2006"""," ""15:55:50""",24.0233,4.41697, ,30.3497,3630,4.6848,51.018,2.918101,4
666820, BCD2006668,7,47.783333,-64.033333,3,259253," ""Nov 08 2006"""," ""15:56:08""",24.2106,4.35101, ,30.5441,3773,4.3503,60.992,2.908674,3
666820, BCD2006668,7,47.783333,-64.033333,2,259252," ""Nov 08 2006"""," ""15:56:26""",24.8225,4.28863, ,31.2292,3914,3.6281,70.912,2.909471,2
666820, BCD2006668,7,47.783333,-64.033333,1,259251," ""Nov 08 2006"""," ""15:56:36""",25.0418,4.20899, ,31.4372,3994,3.0062,76.277,2.876785,1
