no_head,,,,,,,,,,,,,,,,,,,,,,,,
CTD9966, BCD1999668,5,47.7838,-64.0333,7,205457," ""Aug 23 1999"""," ""15:43:56""",25.45863,6.50705, ,31.7559, ,0.6131,50, ,7, , , , , , ,0.3647
CTD9966, BCD1999668,5,47.7838,-64.0333,8,205458," ""Aug 23 1999"""," ""15:43:56""",25.62696,6.39899, ,31.9489, ,0.3581,60, ,8, , , , , , ,0.35
CTD9966, BCD1999668,5,47.7838,-64.0333,9,205459," ""Aug 23 1999"""," ""15:43:56""",25.78722,5.96112, ,32.128, ,0.022,70, ,9, , , , , , ,0.3778
CTD9966, BCD1999668,5,47.7838,-64.0333,10,205460," ""Aug 23 1999"""," ""15:43:56""",25.84272,5.61123, ,32.201, ,0.0964,80, ,10, , , , , , ,0.4676
CTD9966, BCD1999668,7,47.7831,-64.0347,1,205461," ""Oct 13 1999"""," ""14:46:18""",21.666,8.07221, ,28.1405, ,9.6181,1, ,1, , , , , , ,-0.3452
CTD9966, BCD1999668,7,47.7831,-64.0347,2,205462," ""Oct 13 1999"""," ""14:46:18""",22.928,6.45702, ,29.7344, ,9.6096,5, ,2, , , , , , ,3.065
CTD9966, BCD1999668,7,47.7831,-64.0347,3,205463," ""Oct 13 1999"""," ""14:46:18""",23.004,6.4567, ,29.7996, ,9.5968,10, ,3, , , , , , ,3.726
CTD9966, BCD1999668,7,47.7831,-64.0347,4,205464," ""Oct 13 1999"""," ""14:46:18""",23.062,6.45931, ,29.8172, ,9.6072,20, ,4, , , , , , ,2.891
CTD9966, BCD1999668,7,47.7831,-64.0347,5,205465," ""Oct 13 1999"""," ""14:46:18""",23.11,6.43058, ,29.8237, ,9.6247,30, ,5, , , , , , ,2.581
CTD9966, BCD1999668,7,47.7831,-64.0347,6,205466," ""Oct 13 1999"""," ""14:46:18""",23.21,6.39119, ,29.9229, ,9.7733,40, ,6, , , , , , ,1.931
CTD9966, BCD1999668,7,47.7831,-64.0347,7,205467," ""Oct 13 1999"""," ""14:46:18""",24.524,6.25172, ,30.9006, ,6.1881,50, ,7, , , , , , ,0.6581
CTD9966, BCD1999668,7,47.7831,-64.0347,8,205468," ""Oct 13 1999"""," ""14:46:18""",25.295,6.18951, ,31.4391, ,3.3603,60, ,8, , , , , , ,0.443
CTD9966, BCD1999668,7,47.7831,-64.0347,9,205469," ""Oct 13 1999"""," ""14:46:18""",25.707,6.51403, ,31.7403, ,1.7893,70, ,9, , , , , , ,0.4268
CTD9966, BCD1999668,7,47.7831,-64.0347,10,205470," ""Oct 13 1999"""," ""14:46:18""",26.083,5.31634, ,32.0699, ,0.6214,78, ,10, , , , , , ,0.5777
CTD9966, BCD1999668,8,47.7832,-64.0347,1,205471," ""Oct 30 1999"""," ""15:03:08""",23.469,7.39909, ,29.9655, ,6.9345,1, ,1, , , , , , ,0.6526
CTD9966, BCD1999668,8,47.7832,-64.0347,2,205472," ""Oct 30 1999"""," ""15:03:08""",23.468,7.70595, ,29.9381, ,6.9197,5, ,2, , , , , , ,1.528
CTD9966, BCD1999668,8,47.7832,-64.0347,3,205473," ""Oct 30 1999"""," ""15:03:08""",23.494,7.22668, ,29.9408, ,6.9072,10, ,3, , , , , , ,1.937
CTD9966, BCD1999668,8,47.7832,-64.0347,4,205474," ""Oct 30 1999"""," ""15:03:08""",23.544,7.40393, ,29.9439, ,6.8966,20, ,4, , , , , , ,2.004
CTD9966, BCD1999668,8,47.7832,-64.0347,5,205475," ""Oct 30 1999"""," ""15:03:08""",23.744,7.39025, ,30.1441, ,6.9266,30, ,5, , , , , , ,1.069
CTD9966, BCD1999668,8,47.7832,-64.0347,6,205476," ""Oct 30 1999"""," ""15:03:08""",24.001,7.17453, ,30.4136, ,6.936,40, ,6, , , , , , ,0.6433
CTD9966, BCD1999668,8,47.7832,-64.0347,7,205477," ""Oct 30 1999"""," ""15:03:08""",24.401,7.18597, ,30.7709, ,6.3569,50, ,7, , , , , , ,0.9574
CTD9966, BCD1999668,8,47.7832,-64.0347,8,205478," ""Oct 30 1999"""," ""15:03:08""",25.354,6.6468, ,31.524, ,3.4513,60, ,8, , , , , , ,0.6413
CTD9966, BCD1999668,8,47.7832,-64.0347,9,205479," ""Oct 30 1999"""," ""15:03:08""",25.644,6.19522, ,31.7068, ,2.2822,70, ,9, , , , , , ,0.4834
CTD9966, BCD1999668,8,47.7832,-64.0347,10,205480," ""Oct 30 1999"""," ""15:03:08""",25.854,5.79788, ,31.8591, ,1.7294,80, ,10, , , , , , ,0.5528
CTD9966, BCD1999668,9,47.783,-64.0347,1,205481," ""Nov 16 1999"""," ""00:26:42""",23.603,7.11349, ,29.8597, ,5.0436,1, ,1, , , , , , ,1.344
CTD9966, BCD1999668,9,47.783,-64.0347,2,205482," ""Nov 16 1999"""," ""00:26:42""",23.624,7.0155, ,29.863, ,5.0427,5, ,2, , , , , , ,1.689
CTD9966, BCD1999668,9,47.783,-64.0347,3,205483," ""Nov 16 1999"""," ""00:26:42""",23.648,7.01916, ,29.8635, ,5.0429,10, ,3, , , , , , ,1.73
CTD9966, BCD1999668,9,47.783,-64.0347,4,205484," ""Nov 16 1999"""," ""00:26:42""",23.81,7.00128, ,29.9756, ,4.7888,20, ,4, , , , , , ,1.555
CTD9966, BCD1999668,9,47.783,-64.0347,5,205485," ""Nov 16 1999"""," ""00:26:42""",23.899,7.07541, ,29.996, ,4.5269,30, ,5, , , , , , ,1.469
CTD9966, BCD1999668,9,47.783,-64.0347,6,205486," ""Nov 16 1999"""," ""00:26:42""",24.371,7.01752, ,30.6652, ,5.5093,40, ,6, , , , , , ,0.9867
CTD9966, BCD1999668,9,47.783,-64.0347,7,205487," ""Nov 16 1999"""," ""00:26:42""",25.14,6.39809, ,31.3701, ,3.9396,50, ,7, , , , , , ,0.5017
CTD9966, BCD1999668,9,47.783,-64.0347,8,205488," ""Nov 16 1999"""," ""00:26:42""",25.383,5.70416, ,31.5194, ,3.0849,60, ,8, , , , , , ,0.5226
CTD9966, BCD1999668,9,47.783,-64.0347,9,205489," ""Nov 16 1999"""," ""00:26:42""",25.642,5.60111, ,31.7129, ,2.3757,70, ,9, , , , , , ,0.536
CTD9966, BCD1999668,9,47.783,-64.0347,10,205490," ""Nov 16 1999"""," ""00:26:42""",25.703,5.54034, ,31.7461, ,2.4111,78, ,10, , , , , , ,0.5645
CTD9966, BCD1999668,10,47.7832,-64.0347,1,205491," ""Dec 10 1999"""," ""12:34:29""",23.995,7.4475, ,30.1638, ,3.4456,1, ,1, , , , , , ,1.006
CTD9966, BCD1999668,10,47.7832,-64.0347,2,205492," ""Dec 10 1999"""," ""12:34:29""",24.025,7.43119, ,30.1775, ,3.4411,5, ,2, , , , , , ,1.143
CTD9966, BCD1999668,10,47.7832,-64.0347,3,205493," ""Dec 10 1999"""," ""12:34:29""",24.049,7.42399, ,30.1769, ,3.435,10, ,3, , , , , , ,1.114
CTD9966, BCD1999668,10,47.7832,-64.0347,4,205494," ""Dec 10 1999"""," ""12:34:29""",24.106,7.417, ,30.169, ,3.2386,20, ,4, , , , , , ,1.186
CTD9966, BCD1999668,10,47.7832,-64.0347,5,205495," ""Dec 10 1999"""," ""12:34:29""",24.24,7.42725, ,30.2551, ,3.0111,30, ,5, , , , , , ,0.9845
CTD9966, BCD1999668,10,47.7832,-64.0347,6,205496," ""Dec 10 1999"""," ""12:34:29""",24.286,7.44958, ,30.282, ,3.282,40, ,6, , , , , , ,1.002
CTD9966, BCD1999668,10,47.7832,-64.0347,7,205497," ""Dec 10 1999"""," ""12:34:29""",24.916,7.27534, ,31.0166, ,3.3103,50, ,7, , , , , , ,0.6624
CTD9966, BCD1999668,10,47.7832,-64.0347,8,205498," ""Dec 10 1999"""," ""12:34:29""",25.176,6.37286, ,31.3317, ,3.7232,60, ,8, , , , , , ,0.4501
CTD9966, BCD1999668,10,47.7832,-64.0347,9,205499," ""Dec 10 1999"""," ""12:34:29""",25.461,6.17099, ,31.5457, ,2.9615,70, ,9, , , , , , ,0.4786
CTD9966, BCD1999668,10,47.7832,-64.0347,10,205500," ""Dec 10 1999"""," ""12:34:29""",25.514,6.0637, ,31.581, ,2.9247,74.5, ,10, , , , , , ,0.4939
CTD9966, BCD1999668,1,47.7838,-64.0333,1,205401," ""Apr 30 1999"""," ""18:21:10""",24.46265,8.54484, ,30.5493, ,1.0961,1, ,1, , , , , , ,0.8434
CTD9966, BCD1999668,1,47.7838,-64.0333,2,205402," ""Apr 30 1999"""," ""18:21:10""",24.44935,8.45198, ,30.5067, ,0.6942,5, ,2, , , , , , ,1.342
CTD9966, BCD1999668,1,47.7838,-64.0333,3,205403," ""Apr 30 1999"""," ""18:21:10""",24.54386,8.42383, ,30.6122, ,0.4943,10, ,3, , , , , , ,2.127
CTD9966, BCD1999668,1,47.7838,-64.0333,4,205404," ""Apr 30 1999"""," ""18:21:10""",24.73377,8.29537, ,30.8292, ,0.1576,20, ,4, , , , , , ,0.9853
CTD9966, BCD1999668,1,47.7838,-64.0333,5,205405," ""Apr 30 1999"""," ""18:21:10""",24.75516,8.23019, ,30.8528, ,0.1023,30, ,5, , , , , , ,0.985
CTD9966, BCD1999668,1,47.7838,-64.0333,6,205406," ""Apr 30 1999"""," ""18:21:10""",24.76439,8.10748, ,30.8522, ,-0.1378,40, ,6, , , , , , ,1.515
CTD9966, BCD1999668,1,47.7838,-64.0333,7,205407," ""Apr 30 1999"""," ""18:21:10""",24.77972,8.08623, ,30.8716, ,-0.1291,50, ,7, , , , , , ,1.329
CTD9966, BCD1999668,1,47.7838,-64.0333,8,205408," ""Apr 30 1999"""," ""18:21:10""",24.78152,8.11405, ,30.8756, ,-0.0923,60, ,8, , , , , , ,1.35
CTD9966, BCD1999668,1,47.7838,-64.0333,9,205409," ""Apr 30 1999"""," ""18:21:10""",24.78761,8.13668, ,30.8853, ,-0.0484,70, ,9, , , , , , ,1.458
CTD9966, BCD1999668,1,47.7838,-64.0333,10,205410," ""Apr 30 1999"""," ""18:21:10""",24.83915,8.18118, ,30.9481, ,-0.0697,80, ,10, , , , , , ,1.193
CTD9966, BCD1999668,2,47.7838,-64.0333,1,205411," ""May 21 1999"""," ""14:22:33""",21.64126,8.10363, ,27.7308, ,7.4639,1, ,1, , , , , , ,0.01186
CTD9966, BCD1999668,2,47.7838,-64.0333,2,205412," ""May 21 1999"""," ""14:22:33""",21.69317,7.70103, ,27.7948, ,7.451,5, ,2, , , , , , ,1.293
CTD9966, BCD1999668,2,47.7838,-64.0333,3,205413," ""May 21 1999"""," ""14:22:33""",22.42473,7.70579, ,28.6183, ,6.7698,10, ,3, , , , , , ,1.26
CTD9966, BCD1999668,2,47.7838,-64.0333,4,205414," ""May 21 1999"""," ""14:22:33""",23.80635,7.88788, ,30.0882, ,4.7793,20, ,4, , , , , , ,1.447
CTD9966, BCD1999668,2,47.7838,-64.0333,5,205415," ""May 21 1999"""," ""14:22:33""",24.44931,7.95549, ,30.6515, ,2.5646,30, ,5, , , , , , ,1.149
CTD9966, BCD1999668,2,47.7838,-64.0333,6,205416," ""May 21 1999"""," ""14:22:33""",24.7478,7.78114, ,30.9255, ,1.3902,40, ,6, , , , , , ,0.9519
CTD9966, BCD1999668,2,47.7838,-64.0333,7,205417," ""May 21 1999"""," ""14:22:33""",24.99243,7.87943, ,31.1421, ,0.0084,49, ,7, , , , , , ,0.6223
CTD9966, BCD1999668,2,47.7838,-64.0333,8,205418," ""May 21 1999"""," ""14:22:33""",24.99243,7.87943, ,31.1421, ,0.0084,49, ,8, , , , , , ,0.6223
CTD9966, BCD1999668,2,47.7838,-64.0333,9,205419," ""May 21 1999"""," ""14:22:33""",24.99243,7.87943, ,31.1421, ,0.0084,49, ,9, , , , , , ,0.6223
CTD9966, BCD1999668,2,47.7838,-64.0333,10,205420," ""May 21 1999"""," ""14:22:33""",24.99243,7.87943, ,31.1421, ,0.0084,49, ,10, , , , , , ,0.6223
