no_head,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166610, BCD2011666,7,44.2683,-63.3183,3,306783," ""Dec 06 2011"""," ""13:18:12""",25.32,5.49333, ,31.9602,4511,4.4958,76.018,3.043249,3, , , , , , ,0.7103,,,
1166610, BCD2011666,7,44.2683,-63.3183,2,306782," ""Dec 06 2011"""," ""13:18:58""",25.9163,5.03487, ,32.6297,4877,3.8499,100.966,3.047312,2, , , , , , ,0.6358,,,
1166610, BCD2011666,7,44.2683,-63.3183,1,306781," ""Dec 06 2011"""," ""13:20:25""",26.6373,3.60103, ,34.1102,5571,7.5886,141.083,3.507063,1, , , , , , ,0.4466,,,
1166610, BCD2011666,1,44.2683,-63.3183,10,306730," ""Jan 17 2011"""," ""14:11:22""",24.518,6.89184, ,30.8301,517,3.4757,1.493,2.860643,10, , , , , , ,1.1455,,,
1166610, BCD2011666,1,44.2683,-63.3183,9,306729," ""Jan 17 2011"""," ""14:15:23""",24.5117,7.18193, ,30.8227,2448,3.4799,5.461,2.860526,9, , , , , , ,1.7002,,,
1166610, BCD2011666,1,44.2683,-63.3183,8,306728," ""Jan 17 2011"""," ""14:15:35""",24.5131,7.1903, ,30.8243,2542,3.4797,10.005,2.860838,8, , , , , , ,1.6899,,,
1166610, BCD2011666,1,44.2683,-63.3183,7,306727," ""Jan 17 2011"""," ""14:16:00""",24.514,7.21314, ,30.8261,2742,3.4852,21.155,2.861893,7, , , , , , ,1.7198,,,
1166610, BCD2011666,1,44.2683,-63.3183,6,306726," ""Jan 17 2011"""," ""14:16:15""",24.5144,7.22233, ,30.8264,2863,3.4844,31.083,2.862282,6, , , , , , ,1.7948,,,
1166610, BCD2011666,1,44.2683,-63.3183,5,306725," ""Jan 17 2011"""," ""14:16:49""",24.5149,7.21729, ,30.8271,3132,3.4853,40.979,2.862831,5, , , , , , ,1.7767,,,
1166610, BCD2011666,1,44.2683,-63.3183,4,306724," ""Jan 17 2011"""," ""14:17:11""",24.5162,7.2291, ,30.8296,3306,3.4942,50.788,2.86416,4, , , , , , ,1.7493,,,
1166610, BCD2011666,1,44.2683,-63.3183,3,306723," ""Jan 17 2011"""," ""14:17:57""",24.6261,7.14009, ,31.0085,3679,3.8576,76.218,2.909544,3, , , , , , ,1.188,,,
1166610, BCD2011666,1,44.2683,-63.3183,2,306722," ""Jan 17 2011"""," ""14:18:45""",25.4635,6.62752, ,32.0472,4063,3.7386,101.685,2.988876,2, , , , , , ,0.7242,,,
1166610, BCD2011666,1,44.2683,-63.3183,1,306721," ""Jan 17 2011"""," ""14:19:50""",26.2336,5.2985, ,33.3041,4579,5.842,136.646,3.278285,1, , , , , , ,0.454,,,
1166610, BCD2011666,2,43.2683,-63.3183,10,306740," ""Mar 31 2011"""," ""12:30:55""",24.6869,8.0439, ,30.8378,1890,1.2265,1.793,2.683597,10, , , , , , ,0.7397,,,
1166610, BCD2011666,2,44.2683,-63.3183,9,306739," ""Mar 31 2011"""," ""12:31:01""",24.6886,8.04809, ,30.8386,1937,1.2092,5.511,2.682472,9, , , , , , ,0.9489,,,
1166610, BCD2011666,2,44.2683,-63.3183,8,306738," ""Mar 31 2011"""," ""12:31:08""",24.6893,8.08401, ,30.8386,1997,1.196,10.697,2.681653,8, , , , , , ,1.4595,,,
1166610, BCD2011666,2,44.2683,-63.3183,7,306737," ""Mar 31 2011"""," ""12:31:24""",24.7339,8.08461, ,30.8821,2126,1.0257,20.688,2.672225,7, , , , , , ,2.6172,,,
1166610, BCD2011666,2,44.2683,-63.3183,6,306736," ""Mar 31 2011"""," ""12:31:43""",24.9842,8.06199, ,31.2069,2275,1.2104,30.966,2.712741,6, , , , , , ,3.2796,,,
1166610, BCD2011666,2,44.2683,-63.3183,5,306735," ""Mar 31 2011"""," ""12:32:02""",25.3914,7.81368, ,31.7553,2428,1.7332,40.871,2.798412,5, , , , , , ,1.3497,,,
1166610, BCD2011666,2,44.2683,-63.3183,4,306734," ""Mar 31 2011"""," ""12:32:22""",25.4696,7.64214, ,31.8732,2585,1.9686,51.172,2.827328,4, , , , , , ,1.1491,,,
1166610, BCD2011666,2,44.2683,-63.3183,3,306733," ""Mar 31 2011"""," ""12:33:14""",25.6441,7.40599, ,32.1464,3005,2.5591,76.678,2.898734,3, , , , , , ,1.3317,,,
1166610, BCD2011666,2,44.2683,-63.3183,2,306732," ""Mar 31 2011"""," ""12:34:11""",25.7489,7.18591, ,32.3214,3462,2.9877,100.607,2.949506,2, , , , , , ,1.0849,,,
1166610, BCD2011666,2,44.2683,-63.3183,1,306731," ""Mar 31 2011"""," ""12:35:40""",25.9761,6.56387, ,32.7446,4171,4.1725,141.987,3.086115,1, , , , , , ,0.7733,,,
1166610, BCD2011666,3,44.2683,-63.3183,10,306750," ""Jun 16 2011"""," ""12:53:37""",24.4747,6.52023, ,31.6408,2664,9.0937,1.985,3.40029,10, , , , , , ,0.9039,,,
1166610, BCD2011666,3,44.2683,-63.3183,9,306749," ""Jun 16 2011"""," ""12:53:44""",24.4879,6.51489, ,31.6429,2719,9.019,5.378,3.3942,9, , , , , , ,1.1037,,,
1166610, BCD2011666,3,44.2683,-63.3183,8,306748," ""Jun 16 2011"""," ""12:53:55""",24.5346,6.52635, ,31.6516,2801,8.7579,10.689,3.37284,8, , , , , , ,1.5851,,,
1166610, BCD2011666,3,44.2683,-63.3183,7,306747," ""Jun 16 2011"""," ""12:54:14""",24.6442,6.55937, ,31.7759,2959,8.6764,20.647,3.378189,7, , , , , , ,3.6645,,,
1166610, BCD2011666,3,44.2683,-63.3183,6,306746," ""Jun 16 2011"""," ""12:54:33""",24.6572,6.57195, ,31.8006,3106,8.7198,30.641,3.384714,6, , , , , , ,4.1791,,,
1166610, BCD2011666,3,44.2683,-63.3183,5,306745," ""Jun 16 2011"""," ""12:54:51""",25.2166,6.48372, ,31.9739,3254,5.5423,40.862,3.130522,5, , , , , , ,4.0374,,,
1166610, BCD2011666,3,44.2683,-63.3183,4,306744," ""Jun 16 2011"""," ""12:55:13""",25.3463,6.61775, ,31.8239,3430,3.0515,50.312,2.911408,4, , , , , , ,1.9843,,,
1166610, BCD2011666,3,44.2683,-63.3183,3,306743," ""Jun 16 2011"""," ""12:56:13""",25.7487,6.25146, ,32.2798,3910,2.5847,76.369,2.911722,3, , , , , , ,1.3121,,,
1166610, BCD2011666,3,44.2683,-63.3183,2,306742," ""Jun 16 2011"""," ""12:57:08""",25.8844,6.09303, ,32.5125,4349,3.1842,101.685,2.981719,2, , , , , , ,0.9207,,,
1166610, BCD2011666,3,44.2683,-63.3183,1,306741," ""Jun 16 2011"""," ""12:58:46""",26.3762,4.96753, ,33.5937,5133,6.5249,141.652,3.364537,1, , , , , , ,0.4233,,,
