no_head,,,,,,,,,,,,,,,,,,,,,,,,
266908, BCD2002669,8,44.9333,-66.85,1,46370," ""May 02 2002"""," ""13:03:04""",24.5695,8.14933, ,31.0779, ,5.0101,1, ,1, , , , , , ,0.1609
266908, BCD2002669,8,44.9333,-66.85,2,46371," ""May 02 2002"""," ""13:03:04""",24.7204,8.16457, ,31.232, ,4.7078,10, ,2, , , , , , ,0.9605
266908, BCD2002669,8,44.9333,-66.85,3,46372," ""May 02 2002"""," ""13:03:04""",24.8244,8.14394, ,31.3577, ,4.661,25, ,3, , , , , , ,0.5143
266908, BCD2002669,8,44.9333,-66.85,4,46373," ""May 02 2002"""," ""13:03:04""",24.8612,8.16994, ,31.4032, ,4.6541,50, ,4, , , , , , ,0.5103
266908, BCD2002669,8,44.9333,-66.85,5,46374," ""May 02 2002"""," ""13:03:04""",25.5049,-99, ,32.2465, ,4.8947,93, ,5, , , , , , ,0.2082
266909, BCD2002669,9,44.9333,-66.85,1,46378," ""May 17 2002"""," ""12:41:37""",24.632,8.12308, ,31.2292, ,5.4895,1, ,1, , , , , , ,1.6451
266909, BCD2002669,9,44.9333,-66.85,2,46379," ""May 17 2002"""," ""12:41:37""",24.8012,8.04636, ,31.4396, ,5.4765,10, ,2, , , , , , ,1.7932
266909, BCD2002669,9,44.9333,-66.85,3,46380," ""May 17 2002"""," ""12:41:37""",24.8359,8.024, ,31.4913, ,5.5302,25, ,3, , , , , , ,1.3901
266909, BCD2002669,9,44.9333,-66.85,4,46381," ""May 17 2002"""," ""12:41:37""",24.8973,7.95182, ,31.5701, ,5.535,50, ,4, , , , , , ,1.2073
266909, BCD2002669,9,44.9333,-66.85,5,46382," ""May 17 2002"""," ""12:41:37""",25.5794,-99, ,32.3879, ,5.2294,91, ,5, , , , , , ,0.4736
266910, BCD2002669,10,44.9333,-66.85,1,46386," ""May 30 2002"""," ""13:03:44""",24.6616,7.41678, ,31.4032, ,6.7339,1, ,1, , , , , , ,5.0911
266910, BCD2002669,10,44.9333,-66.85,2,46387," ""May 30 2002"""," ""13:03:44""",24.8883,7.74322, ,31.7204, ,6.5982,10, ,2, , , , , , ,1.9193
266910, BCD2002669,10,44.9333,-66.85,3,46388," ""May 30 2002"""," ""13:03:44""",24.9224,7.82417, ,31.7566, ,6.5542,25, ,3, , , , , , ,1.9898
266910, BCD2002669,10,44.9333,-66.85,4,46389," ""May 30 2002"""," ""13:03:44""",25.0081,7.78248, ,31.8392, ,6.3891,50, ,4, , , , , , ,1.5848
266910, BCD2002669,10,44.9333,-66.85,5,46390," ""May 30 2002"""," ""13:03:44""",25.3352,-99, ,32.1974, ,6.0417,88.5, ,5, , , , , , ,1.2837
266911, BCD2002669,11,44.9333,-66.85,1,22118," ""Jun 14 2002"""," ""13:11:38""",24.5703,7.92114, ,31.4867, ,7.633,1, ,1, , , , , , ,3.6563
266911, BCD2002669,11,44.9333,-66.85,2,22119," ""Jun 14 2002"""," ""13:11:38""",24.6232,7.82359, ,31.5473, ,7.5885,10, ,2, , , , , , ,4.9477
266911, BCD2002669,11,44.9333,-66.85,3,22120," ""Jun 14 2002"""," ""13:11:38""",24.6601,7.74558, ,31.6098, ,7.6575,25, ,3, , , , , , ,3.7974
266911, BCD2002669,11,44.9333,-66.85,4,22121," ""Jun 14 2002"""," ""13:11:38""",24.8967,7.36101, ,31.8719, ,7.4517,50, ,4, , , , , , ,2.8699
266911, BCD2002669,11,44.9333,-66.85,5,22122," ""Jun 14 2002"""," ""13:11:38""",25.4068,6.81376, ,32.387, ,6.6515,92.5, ,5, , , , , , ,1.1568
266912, BCD2002669,12,44.9333,-66.85,1,29137," ""Jun 28 2002"""," ""13:37:16""",23.5508,6.81567, ,30.4542, ,8.937,1, ,1, , , , , , ,-0.2724
