no_head,,,,,,,,,,,,,,,,,
666960, BCD2006669,6,44.933333,-66.85,3,239703," ""Jun 15 2006"""," ""13:26:20""",24.0665,6.95939, ,30.9166,2987,8.0196,25.587,3.240842,3
666960, BCD2006669,6,44.933333,-66.85,2,239702," ""Jun 15 2006"""," ""13:27:13""",24.2453,6.9184, ,31.0993,3416,7.7678,50.901,3.238074,2
666960, BCD2006669,6,44.933333,-66.85,1,239701," ""Jun 15 2006"""," ""13:28:44""",25.0586,6.79275, ,31.9687,4140,6.8026,85.022,3.238604,1
666960, BCD2006669,7,44.933333,-66.85,5,239710," ""Jul 14 2006"""," ""13:12:11""",24.0433,5.69462, ,31.3733,1999,10.4744,2.555,3.492992,5
666960, BCD2006669,7,44.933333,-66.85,4,239709," ""Jul 14 2006"""," ""13:12:27""",24.1331,5.68448, ,31.4244,2128,10.1752,10.439,3.472589,4
666960, BCD2006669,7,44.933333,-66.85,3,239708," ""Jul 14 2006"""," ""13:12:59""",24.2991,6.05994, ,31.5562,2383,9.79,25.357,3.453022,3
666960, BCD2006669,7,44.933333,-66.85,2,239707," ""Jul 14 2006"""," ""13:13:54""",24.5243,6.08561, ,31.7376,2824,9.2667,51.089,3.426678,2
666960, BCD2006669,7,44.933333,-66.85,1,239706," ""Jul 14 2006"""," ""13:15:12""",24.6143,6.02618, ,31.8056,3445,9.0334,85.022,3.414556,1
666960, BCD2006669,8,44.933333,-66.85,5,239715," ""Aug 14 2006"""," ""13:29:25""",24.1767,5.63922, ,31.8568,2133,11.8524,1.796,3.662706,5
666960, BCD2006669,8,44.933333,-66.85,4,239714," ""Aug 14 2006"""," ""13:30:50""",24.3189,5.4, ,31.9477,2815,11.4589,10.686,3.637612,4
666960, BCD2006669,8,44.933333,-66.85,3,239713," ""Aug 14 2006"""," ""13:31:26""",24.4422,5.52445, ,32.0477,3102,11.2053,25.387,3.626014,3
666960, BCD2006669,8,44.933333,-66.85,2,239712," ""Aug 14 2006"""," ""13:32:37""",24.5131,5.64376, ,32.0993,3665,11.0335,50.773,3.617117,2
666960, BCD2006669,8,44.933333,-66.85,1,239711," ""Aug 14 2006"""," ""13:34:14""",25.3086,5.17267, ,32.7439,4445,9.2861,85.014,3.527562,1
666960, BCD2006669,9,44.933333,-66.85,5,239720," ""Sep 15 2006"""," ""13:06:26""",24.4551,5.0802, ,32.305,2129,12.226,2.461,3.742559,5
666960, BCD2006669,9,44.933333,-66.85,4,239719," ""Sep 15 2006"""," ""13:06:43""",24.4819,5.03042, ,32.319,2259,12.1417,10.544,3.736783,4
666960, BCD2006669,9,44.933333,-66.85,3,239718," ""Sep 15 2006"""," ""13:07:13""",24.5931,5.10494, ,32.3927,2503,11.8533,25.664,3.719155,3
666960, BCD2006669,9,44.933333,-66.85,2,239717," ""Sep 15 2006"""," ""13:08:07""",24.7141,4.98019, ,32.486,2932,11.5911,50.901,3.706271,2
666960, BCD2006669,9,44.933333,-66.85,1,239716," ""Sep 15 2006"""," ""13:09:25""",25.3204,4.71046, ,32.9643,3557,10.2632,84.936,3.636535,1
666961, BCD2006669,10,44.933333,-66.85,5,239725," ""Oct 13 2006"""," ""13:05:06""",24.4264,3.66678, ,32.3042,330,12.3745,0.705,3.75575,5
666961, BCD2006669,10,44.933333,-66.85,4,239724," ""Oct 13 2006"""," ""13:10:13""",24.4884,5.08863, ,32.3831,2789,12.371,10.592,3.764097,4
666961, BCD2006669,10,44.933333,-66.85,3,239723," ""Oct 13 2006"""," ""13:10:46""",24.4971,5.83497, ,32.3926,3049,12.366,25.723,3.765278,3
666961, BCD2006669,10,44.933333,-66.85,2,239722," ""Oct 13 2006"""," ""13:11:46""",24.6315,5.46441, ,32.5096,3533,12.1376,51.173,3.757936,2
666961, BCD2006669,10,44.933333,-66.85,1,239721," ""Oct 13 2006"""," ""13:13:08""",25.1065,5.1005, ,32.9048,4189,11.2251,82.413,3.717328,1
666961, BCD2006669,11,44.933333,-66.85,5,239730," ""Nov 22 2006"""," ""14:28:54""",24.4392,4.48928, ,31.7275,403,9.7474,0.797,3.465166,5
666961, BCD2006669,11,44.933333,-66.85,4,239729," ""Nov 22 2006"""," ""14:31:44""",24.4888,5.45049, ,31.8302,1768,9.9362,10.475,3.492109,4
666961, BCD2006669,11,44.933333,-66.85,3,239728," ""Nov 22 2006"""," ""14:32:17""",24.6009,5.49271, ,32.0239,2029,10.1745,25.581,3.532783,3
666961, BCD2006669,11,44.933333,-66.85,2,239727," ""Nov 22 2006"""," ""14:33:13""",24.7418,4.52268, ,32.2249,2481,10.2713,50.654,3.562341,2
666961, BCD2006669,11,44.933333,-66.85,1,239726," ""Nov 22 2006"""," ""14:35:03""",25.3232,2.96332, ,32.9993,3359,10.4082,93.876,3.653468,1
