no_head,,,,,,,,,,,,,,,,,,,,,,,,
566907, BCD2005669,7,44.9333,-66.85,1,241346," ""Jul 15 2005"""," ""13:33:43""",24.1309,6.04589, ,31.0981, ,8.5096,1, ,1, , , , , , ,1.9758
566907, BCD2005669,7,44.9333,-66.85,2,241347," ""Jul 15 2005"""," ""13:33:43""",24.2744,5.93563, ,31.2042, ,8.1525,10, ,2, , , , , , ,6.6453
566907, BCD2005669,7,44.9333,-66.85,3,241348," ""Jul 15 2005"""," ""13:33:43""",24.3211,5.94445, ,31.2463, ,8.0525,25, ,3, , , , , , ,4.6319
566907, BCD2005669,7,44.9333,-66.85,4,241349," ""Jul 15 2005"""," ""13:33:43""",24.4358,5.92792, ,31.3359, ,7.7462,50, ,4, , , , , , ,3.0086
566907, BCD2005669,7,44.9333,-66.85,5,241350," ""Jul 15 2005"""," ""13:33:43""",25.2345,5.57485, ,32.0984, ,6.2092,93, ,5, , , , , , ,0.8818
566908, BCD2005669,8,44.9333,-66.85,1,241351," ""Aug 12 2005"""," ""12:59:40""",24.2311,6.35328, ,31.5674, ,10.3471,1, ,1, , , , , , ,1.6287
566908, BCD2005669,8,44.9333,-66.85,2,241352," ""Aug 12 2005"""," ""12:59:40""",24.303,6.42486, ,31.6141, ,10.0505,10, ,2, , , , , , ,2.0307
566908, BCD2005669,8,44.9333,-66.85,3,241353," ""Aug 12 2005"""," ""12:59:40""",24.4521,6.27748, ,31.7286, ,9.6957,25, ,3, , , , , , ,1.2074
566908, BCD2005669,8,44.9333,-66.85,4,241354," ""Aug 12 2005"""," ""12:59:40""",24.5526,6.31322, ,31.8072, ,9.4167,45, ,4, , , , , , ,1.0421
566908, BCD2005669,8,44.9333,-66.85,5,241355," ""Aug 12 2005"""," ""12:59:40""",24.5526,6.31322, ,31.8072, ,9.4167,45, ,5, , , , , , ,1.0421
566909, BCD2005669,9,44.9333,-66.85,1,241356," ""Sep 16 2005"""," ""13:26:25""",24.3609,5.99293, ,31.9679, ,11.3095,1, ,1, , , , , , ,3.8817
566909, BCD2005669,9,44.9333,-66.85,2,241357," ""Sep 16 2005"""," ""13:26:25""",24.4975,5.91382, ,32.0877, ,11.0699,10, ,2, , , , , , ,3.9599
566909, BCD2005669,9,44.9333,-66.85,3,241358," ""Sep 16 2005"""," ""13:26:25""",24.6219,5.91072, ,32.193, ,10.824,25, ,3, , , , , , ,2.6181
566909, BCD2005669,9,44.9333,-66.85,4,241359," ""Sep 16 2005"""," ""13:26:25""",24.6791,5.9132, ,32.2387, ,10.6971,50, ,4, , , , , , ,2.0562
566909, BCD2005669,9,44.9333,-66.85,5,241360," ""Sep 16 2005"""," ""13:26:25""",24.8575,5.84777, ,32.3747, ,10.2885,95, ,5, , , , , , ,1.4648
566910, BCD2005669,10,44.9333,-66.85,1,241361," ""Oct 13 2005"""," ""13:11:39""",24.0605,5.768, ,31.6733, ,11.7124,1, ,1, , , , , , ,1.651
566910, BCD2005669,10,44.9333,-66.85,2,241362," ""Oct 13 2005"""," ""13:11:39""",24.0937,6.3351, ,31.7212, ,11.7258,10, ,2, , , , , , ,3.4668
566910, BCD2005669,10,44.9333,-66.85,3,241363," ""Oct 13 2005"""," ""13:11:39""",24.1695,6.36535, ,31.8205, ,11.7367,25, ,3, , , , , , ,3.422
566910, BCD2005669,10,44.9333,-66.85,4,241364," ""Oct 13 2005"""," ""13:11:39""",24.2009,6.36717, ,31.8567, ,11.7192,50, ,4, , , , , , ,3.2533
566910, BCD2005669,10,44.9333,-66.85,5,241365," ""Oct 13 2005"""," ""13:11:39""",25.431,5.54711, ,33.0592, ,10.037,91.5, ,5, , , , , , ,0.6231
566911, BCD2005669,11,44.9333,-66.85,1,241366," ""Nov 14 2005"""," ""14:05:53""",24.93,5.76051, ,32.3828, ,9.874,1, ,1, , , , , , ,0.6151
566911, BCD2005669,11,44.9333,-66.85,2,241367," ""Nov 14 2005"""," ""14:05:53""",24.9563,5.93294, ,32.4171, ,9.8774,10, ,2, , , , , , ,0.7492
566911, BCD2005669,11,44.9333,-66.85,3,241368," ""Nov 14 2005"""," ""14:05:53""",24.9961,6.085, ,32.4763, ,9.9147,25, ,3, , , , , , ,0.6915
566911, BCD2005669,11,44.9333,-66.85,4,241369," ""Nov 14 2005"""," ""14:05:53""",25.0138,6.33387, ,32.5029, ,9.9337,50, ,4, , , , , , ,0.6959
566911, BCD2005669,11,44.9333,-66.85,5,241370," ""Nov 14 2005"""," ""14:05:53""",25.0652,6.45465, ,32.582, ,10.0083,95, ,5, , , , , , ,0.656
566912, BCD2005669,12,44.9333,-66.85,1,241371," ""Dec 15 2005"""," ""15:47:37""",24.688,6.56237, ,31.4936, ,6.7651,1, ,1, , , , , , ,-0.0876
566912, BCD2005669,12,44.9333,-66.85,2,241372," ""Dec 15 2005"""," ""15:47:37""",24.6847,6.90488, ,31.4907, ,6.7761,10, ,2, , , , , , ,0.7923
